Campaign_ID,Campaign_Name,Marketing_Channel,Start_Date,End_Date,Impressions,Clicks,Conversions,Total_Spend,Revenue_Generated,Location,Age_Group,Gender,Duration_Days,ROI,CTR,Conversion_Rate,CPA
CMP565,Flash Sale Frenzy,Email,2022-12-29,2024-09-17,65974.4,46536.0,18310.4,7021.76,19047.568,Galați,25-34,Male,628,1.713,0.705,0.393,0.383
CMP566,Cart to Couch,Email,2022-05-26,2024-01-18,3724.8,3177.6,339.2,6262.416,10397.808,Suceava,18-24,Female,602,0.66,0.853,0.107,18.462
CMP567,Shop & Share,Paid Ads,2023-02-14,2024-10-29,44934.4,3985.6,3835.2,7248.512,18160.72,Târgu Mureș,35-44,Female,623,1.505,0.089,0.962,1.89
CMP568,Wishlist Wonders,Paid Ads,2022-12-09,2024-08-10,67120.0,9622.4,8608.0,949.6,2681.392,Bacău,25-34,Male,610,1.824,0.143,0.895,0.11
CMP569,Deal of the Day,Paid Ads,2022-12-30,2024-09-13,33728.0,12801.6,10374.4,4801.632,9254.608,Suceava,25-34,Male,623,0.927,0.38,0.81,0.463
CMP570,Deal of the Day,Influencer Marketing,2022-07-10,2024-03-28,27374.4,3684.8,3460.8,2111.312,8166.4,Târgu Mureș,25-34,Male,627,2.868,0.135,0.939,0.61
CMP571,Deal of the Day,Email,2022-05-31,2024-01-25,79508.8,10715.2,2904.0,6308.56,13918.56,Bacău,45-54,Male,604,1.206,0.135,0.271,2.172
CMP572,Cart to Couch,Social Media,2022-09-24,2024-06-12,48606.4,2841.6,2428.8,2840.336,11186.912,Baia Mare,18-24,Female,627,2.939,0.058,0.855,1.169
CMP573,Flash Sale Frenzy,Influencer Marketing,2022-09-07,2024-05-13,24014.4,9772.8,8556.8,3723.824,11447.936,Bacău,45-54,Male,614,2.074,0.407,0.876,0.435
CMP574,Deal of the Day,Paid Ads,2022-10-20,2024-06-24,47043.2,34278.4,1302.4,4958.656,11409.344,Bacău,25-34,Male,613,1.301,0.729,0.038,3.807
CMP575,Deal of the Day,Paid Ads,2022-08-11,2024-04-18,56667.2,47814.4,40953.6,3686.544,8736.192,Galați,45-54,Male,616,1.37,0.844,0.857,0.09
CMP576,Wishlist Wonders,Social Media,2022-05-24,2024-01-23,78457.6,16664.0,4918.4,1271.584,4714.064,Târgu Mureș,45-54,Male,609,2.707,0.212,0.295,0.259
CMP577,Seasonal Steals,Influencer Marketing,2022-10-11,2024-06-15,28580.8,22265.6,8907.2,2866.144,4591.328,Târgu Mureș,55+,Male,613,0.602,0.779,0.4,0.322
CMP578,Deal of the Day,Paid Ads,2023-03-01,2024-11-09,7756.8,238.4,137.6,4703.744,6696.0,Galați,55+,Male,619,0.424,0.031,0.577,34.184
CMP579,Deal of the Day,Social Media,2022-05-30,2024-02-18,29574.4,6908.8,2796.8,2945.968,11156.64,Suceava,25-34,Female,629,2.787,0.234,0.405,1.053
CMP580,Seasonal Steals,Paid Ads,2022-12-23,2024-08-19,10435.2,7844.8,4716.8,7442.16,11672.448,Suceava,35-44,Male,605,0.568,0.752,0.601,1.578
CMP581,Cart to Couch,Influencer Marketing,2022-11-12,2024-07-11,20115.2,7475.2,6568.0,6405.552,18610.224,Suceava,45-54,Male,607,1.905,0.372,0.879,0.975
CMP582,Wishlist Wonders,Paid Ads,2022-11-01,2024-06-28,52579.2,8243.2,7880.0,504.992,1866.64,Suceava,45-54,Male,605,2.696,0.157,0.956,0.064
CMP583,Flash Sale Frenzy,Influencer Marketing,2022-12-03,2024-07-27,78604.8,59464.0,41614.4,338.432,1218.736,Târgu Mureș,55+,Female,602,2.601,0.756,0.7,0.008
CMP584,Wishlist Wonders,Influencer Marketing,2022-06-21,2024-03-08,5579.2,2048.0,969.6,2533.008,4315.36,Suceava,35-44,Female,626,0.704,0.367,0.473,2.612
CMP585,Deal of the Day,Social Media,2022-10-01,2024-06-15,35622.4,19496.0,4585.6,1336.192,5298.624,Bacău,55+,Male,623,2.965,0.547,0.235,0.291
CMP586,Wishlist Wonders,Paid Ads,2023-01-25,2024-10-12,52876.8,6836.8,1654.4,551.456,2103.808,Baia Mare,25-34,Male,626,2.815,0.129,0.242,0.333
CMP587,Wishlist Wonders,Email,2023-02-06,2024-10-14,66576.0,7257.6,1838.4,3043.536,3849.648,Târgu Mureș,55+,Male,616,0.265,0.109,0.253,1.656
CMP588,Seasonal Steals,Social Media,2022-06-21,2024-02-12,48296.0,21472.0,7190.4,1934.816,5266.496,Bacău,35-44,Male,601,1.722,0.445,0.335,0.269
CMP589,Cart to Couch,Email,2023-02-02,2024-10-08,27350.4,1340.8,190.4,6970.416,20544.16,Baia Mare,45-54,Female,614,1.947,0.049,0.142,36.609
CMP590,Deal of the Day,Email,2022-09-23,2024-06-08,50572.8,37582.4,20268.8,5281.92,8696.368,Bacău,35-44,Female,624,0.646,0.743,0.539,0.261
CMP591,Seasonal Steals,Social Media,2023-01-24,2024-09-18,76459.2,47272.0,10160.0,4450.816,8475.92,Galați,18-24,Female,603,0.904,0.618,0.215,0.438
CMP592,Shop & Share,Social Media,2022-12-01,2024-08-17,24260.8,12897.6,6841.6,4297.552,8296.272,Galați,55+,Female,625,0.93,0.532,0.53,0.628
CMP593,Cart to Couch,Email,2022-12-06,2024-07-31,78774.4,18761.6,9460.8,6215.328,13591.568,Târgu Mureș,25-34,Male,603,1.187,0.238,0.504,0.657
CMP594,Flash Sale Frenzy,Social Media,2022-12-13,2024-08-31,49697.6,20097.6,6891.2,1814.784,3931.12,Bacău,45-54,Female,627,1.166,0.404,0.343,0.263
CMP595,Cart to Couch,Influencer Marketing,2022-06-17,2024-02-17,44283.2,20433.6,16508.8,1879.488,4515.648,Galați,25-34,Male,610,1.403,0.461,0.808,0.114
CMP596,Cart to Couch,Influencer Marketing,2023-01-08,2024-09-14,50025.6,47075.2,14382.4,5438.4,16682.784,Baia Mare,55+,Female,615,2.068,0.941,0.306,0.378
CMP597,Deal of the Day,Email,2022-11-02,2024-07-02,62193.6,52016.0,21488.0,1460.992,1969.152,Târgu Mureș,35-44,Male,608,0.348,0.836,0.413,0.068
CMP598,Shop & Share,Paid Ads,2022-09-14,2024-05-09,67654.4,60953.6,54105.6,6103.232,13748.464,Galați,35-44,Male,603,1.253,0.901,0.888,0.113
CMP599,Shop & Share,Social Media,2022-12-04,2024-08-25,9417.6,8187.2,4507.2,1973.696,4285.04,Galați,18-24,Female,630,1.171,0.869,0.551,0.438
CMP600,Wishlist Wonders,Influencer Marketing,2023-01-05,2024-09-07,30297.6,13033.6,2142.4,193.552,699.712,Baia Mare,55+,Male,611,2.615,0.43,0.164,0.09
CMP601,Wishlist Wonders,Influencer Marketing,2022-11-20,2024-08-03,48833.6,46441.6,34593.6,432.752,732.16,Bacău,45-54,Male,622,0.692,0.951,0.745,0.013
CMP602,Cart to Couch,Influencer Marketing,2022-12-23,2024-09-12,19232.0,6916.8,4961.6,2413.584,5527.6,Baia Mare,45-54,Female,629,1.29,0.36,0.717,0.486
CMP603,Deal of the Day,Social Media,2022-09-04,2024-05-11,74945.6,22758.4,388.8,5590.32,6868.576,Baia Mare,55+,Female,615,0.229,0.304,0.017,14.378
CMP604,Wishlist Wonders,Influencer Marketing,2022-10-26,2024-06-23,7739.2,5251.2,4955.2,6917.488,17227.552,Suceava,55+,Male,606,1.49,0.679,0.944,1.396
CMP605,Shop & Share,Email,2023-02-23,2024-10-20,47798.4,22360.0,18488.0,228.816,690.304,Galați,55+,Male,605,2.017,0.468,0.827,0.012
CMP606,Cart to Couch,Social Media,2022-06-10,2024-02-09,51528.0,3718.4,1126.4,1793.536,4850.784,Baia Mare,45-54,Male,609,1.705,0.072,0.303,1.592
CMP607,Seasonal Steals,Email,2022-08-03,2024-04-14,66640.0,63190.4,46798.4,6808.848,15655.056,Baia Mare,35-44,Male,620,1.299,0.948,0.741,0.145
CMP608,Cart to Couch,Email,2023-02-06,2024-10-09,9892.8,3185.6,3172.8,492.112,1847.808,Suceava,45-54,Female,611,2.755,0.322,0.996,0.155
CMP609,Wishlist Wonders,Influencer Marketing,2023-02-26,2024-11-01,75227.2,60104.0,56713.6,6119.936,8622.048,Bacău,25-34,Female,614,0.409,0.799,0.944,0.108
CMP610,Wishlist Wonders,Email,2022-07-26,2024-04-13,6395.2,841.6,723.2,6591.936,12072.608,Bacău,35-44,Male,627,0.831,0.132,0.859,9.115
CMP611,Cart to Couch,Influencer Marketing,2023-01-29,2024-10-08,5278.4,3059.2,596.8,7612.944,24034.176,Târgu Mureș,18-24,Male,618,2.157,0.58,0.195,12.756
CMP612,Seasonal Steals,Influencer Marketing,2023-01-14,2024-09-22,70284.8,43523.2,11120.0,1035.36,3716.64,Târgu Mureș,25-34,Male,617,2.59,0.619,0.255,0.093
CMP613,Cart to Couch,Influencer Marketing,2022-08-07,2024-04-22,73761.6,25792.0,24803.2,4648.48,10043.952,Suceava,25-34,Male,624,1.161,0.35,0.962,0.187
CMP614,Deal of the Day,Influencer Marketing,2022-05-31,2024-02-02,16566.4,5376.0,1188.8,7623.68,19969.84,Suceava,18-24,Male,612,1.619,0.325,0.221,6.413
CMP615,Deal of the Day,Influencer Marketing,2022-06-21,2024-02-14,11435.2,752.0,144.0,4725.328,13056.16,Baia Mare,45-54,Male,603,1.763,0.066,0.191,32.815
CMP616,Shop & Share,Paid Ads,2023-01-02,2024-09-18,14152.0,7579.2,7424.0,6848.768,20385.6,Baia Mare,55+,Male,625,1.977,0.536,0.98,0.923
CMP617,Seasonal Steals,Social Media,2022-05-25,2024-02-06,50417.6,48544.0,38827.2,6603.376,18019.664,Baia Mare,45-54,Female,622,1.729,0.963,0.8,0.17
CMP618,Cart to Couch,Social Media,2022-11-15,2024-07-21,29324.8,11240.0,3873.6,2217.184,6623.024,Bacău,45-54,Male,614,1.987,0.383,0.345,0.572
CMP619,Cart to Couch,Email,2022-11-05,2024-07-01,53280.0,14371.2,9627.2,7992.704,22944.096,Târgu Mureș,55+,Female,604,1.871,0.27,0.67,0.83
CMP620,Flash Sale Frenzy,Influencer Marketing,2022-12-26,2024-08-18,43267.2,23708.8,6939.2,2028.688,3229.872,Galați,55+,Male,601,0.592,0.548,0.293,0.292
CMP621,Cart to Couch,Influencer Marketing,2023-02-15,2024-10-24,61040.0,21395.2,21392.0,2866.528,7534.4,Târgu Mureș,18-24,Male,617,1.628,0.351,1.0,0.134
CMP622,Wishlist Wonders,Paid Ads,2023-02-03,2024-09-30,27355.2,24390.4,6043.2,2654.688,4073.92,Suceava,18-24,Male,605,0.535,0.892,0.248,0.439
CMP623,Wishlist Wonders,Email,2022-11-07,2024-07-24,61400.0,14126.4,1406.4,4056.288,14281.152,Suceava,25-34,Female,625,2.521,0.23,0.1,2.884
CMP624,Wishlist Wonders,Paid Ads,2022-07-20,2024-04-03,66080.0,45185.6,17622.4,5524.592,12748.928,Bacău,18-24,Female,623,1.308,0.684,0.39,0.313
CMP625,Flash Sale Frenzy,Paid Ads,2022-06-11,2024-02-19,25992.0,13489.6,7430.4,1725.264,3232.48,Târgu Mureș,55+,Female,618,0.874,0.519,0.551,0.232
CMP626,Flash Sale Frenzy,Influencer Marketing,2022-12-12,2024-08-12,77516.8,32158.4,4406.4,3541.488,12685.616,Bacău,35-44,Male,609,2.582,0.415,0.137,0.804
CMP627,Flash Sale Frenzy,Influencer Marketing,2022-05-19,2024-01-29,65166.4,19340.8,4035.2,2040.0,6681.792,Galați,45-54,Male,620,2.275,0.297,0.209,0.506
CMP628,Seasonal Steals,Paid Ads,2022-09-03,2024-04-28,71761.6,39147.2,25500.8,2274.0,3706.592,Baia Mare,55+,Male,603,0.63,0.546,0.651,0.089
CMP629,Cart to Couch,Email,2022-10-16,2024-06-30,54220.8,44814.4,43588.8,7394.496,21912.592,Suceava,25-34,Female,623,1.963,0.827,0.973,0.17
CMP630,Shop & Share,Social Media,2022-10-01,2024-06-10,51761.6,32537.6,6310.4,7819.584,20090.864,Baia Mare,25-34,Male,618,1.569,0.629,0.194,1.239
CMP631,Shop & Share,Email,2022-10-17,2024-06-27,17262.4,5505.6,2284.8,3444.016,9100.288,Galați,55+,Male,619,1.642,0.319,0.415,1.507
CMP632,Seasonal Steals,Influencer Marketing,2023-01-01,2024-08-26,14865.6,12812.8,9662.4,4096.032,15717.824,Baia Mare,18-24,Female,603,2.837,0.862,0.754,0.424
CMP633,Seasonal Steals,Influencer Marketing,2023-02-28,2024-10-29,38851.2,15032.0,7126.4,5416.496,15555.92,Târgu Mureș,18-24,Male,609,1.872,0.387,0.474,0.76
CMP634,Wishlist Wonders,Paid Ads,2023-02-11,2024-10-26,34542.4,33427.2,5947.2,6491.168,9072.336,Bacău,25-34,Female,623,0.398,0.968,0.178,1.091
CMP635,Seasonal Steals,Influencer Marketing,2022-08-23,2024-05-14,30164.8,25083.2,19644.8,3813.152,12250.224,Bacău,55+,Female,630,2.213,0.832,0.783,0.194
CMP636,Flash Sale Frenzy,Email,2023-02-12,2024-10-19,34304.0,30297.6,1403.2,3539.328,5777.008,Galați,45-54,Female,615,0.632,0.883,0.046,2.522
CMP637,Flash Sale Frenzy,Paid Ads,2022-08-01,2024-03-31,48425.6,8689.6,5187.2,2440.8,8182.144,Suceava,35-44,Male,608,2.352,0.179,0.597,0.471
CMP638,Deal of the Day,Paid Ads,2022-05-11,2024-01-24,69713.6,64166.4,56886.4,6011.056,11669.264,Târgu Mureș,55+,Female,623,0.941,0.92,0.887,0.106
CMP639,Flash Sale Frenzy,Social Media,2022-11-06,2024-07-16,73529.6,46811.2,44409.6,221.152,792.48,Galați,18-24,Male,618,2.583,0.637,0.949,0.005
CMP640,Shop & Share,Paid Ads,2022-12-03,2024-08-13,2396.8,2118.4,24.0,6734.416,24683.776,Târgu Mureș,35-44,Male,619,2.665,0.884,0.011,280.601
CMP641,Seasonal Steals,Paid Ads,2022-11-12,2024-07-08,63214.4,47624.0,37088.0,6672.608,14139.744,Târgu Mureș,25-34,Female,604,1.119,0.753,0.779,0.18
CMP642,Cart to Couch,Social Media,2022-07-10,2024-03-18,5524.8,3953.6,286.4,3338.528,7653.152,Târgu Mureș,18-24,Female,617,1.292,0.716,0.072,11.657
CMP643,Flash Sale Frenzy,Paid Ads,2022-07-12,2024-03-05,44187.2,6260.8,3886.4,3945.728,6989.072,Târgu Mureș,25-34,Male,602,0.771,0.142,0.621,1.015
CMP644,Shop & Share,Influencer Marketing,2023-01-31,2024-10-07,67097.6,65304.0,1310.4,5953.136,10726.24,Baia Mare,35-44,Male,615,0.802,0.973,0.02,4.543
CMP645,Cart to Couch,Influencer Marketing,2022-12-27,2024-09-08,42292.8,3985.6,2275.2,5942.208,9443.504,Bacău,25-34,Male,621,0.589,0.094,0.571,2.612
CMP646,Wishlist Wonders,Email,2022-09-01,2024-05-18,55433.6,41224.0,29323.2,6865.936,21598.944,Galați,35-44,Male,625,2.146,0.744,0.711,0.234
CMP647,Flash Sale Frenzy,Email,2022-09-26,2024-06-04,62881.6,18958.4,8939.2,7683.92,13395.872,Târgu Mureș,55+,Male,617,0.743,0.301,0.472,0.86
CMP648,Flash Sale Frenzy,Paid Ads,2022-06-22,2024-02-27,10696.0,1635.2,425.6,2209.36,4492.128,Galați,18-24,Female,615,1.033,0.153,0.26,5.191
CMP649,Shop & Share,Email,2023-02-07,2024-10-16,16958.4,5902.4,1425.6,1836.192,2356.016,Suceava,35-44,Female,617,0.283,0.348,0.242,1.288
CMP650,Seasonal Steals,Paid Ads,2022-05-27,2024-01-23,5804.8,3148.8,2580.8,3167.952,11698.48,Bacău,18-24,Male,606,2.693,0.542,0.82,1.228
CMP651,Wishlist Wonders,Email,2022-08-10,2024-04-16,68132.8,65432.0,55328.0,1884.688,3536.048,Galați,55+,Male,615,0.876,0.96,0.846,0.034
CMP652,Shop & Share,Email,2022-06-15,2024-02-16,20270.4,9515.2,2657.6,1892.352,4825.424,Suceava,45-54,Male,611,1.55,0.469,0.279,0.712
CMP653,Seasonal Steals,Paid Ads,2022-06-21,2024-02-18,77198.4,14064.0,3728.0,5737.92,19601.568,Bacău,18-24,Male,607,2.416,0.182,0.265,1.539
CMP654,Wishlist Wonders,Social Media,2022-10-22,2024-06-15,60614.4,40940.8,26486.4,4317.584,11910.384,Suceava,25-34,Female,602,1.759,0.675,0.647,0.163
CMP655,Flash Sale Frenzy,Influencer Marketing,2022-07-25,2024-03-30,21785.6,3126.4,2952.0,3274.928,11451.92,Târgu Mureș,55+,Female,614,2.497,0.144,0.944,1.109
CMP656,Cart to Couch,Social Media,2022-10-21,2024-06-13,43844.8,19748.8,5017.6,6014.656,13354.544,Galați,25-34,Female,601,1.22,0.45,0.254,1.199
CMP657,Seasonal Steals,Email,2022-10-04,2024-06-23,72400.0,60358.4,14473.6,2053.344,6223.696,Târgu Mureș,55+,Male,628,2.031,0.834,0.24,0.142
CMP658,Shop & Share,Paid Ads,2022-12-29,2024-08-22,51108.8,42246.4,33972.8,5957.952,7985.504,Baia Mare,35-44,Male,602,0.34,0.827,0.804,0.175
CMP659,Shop & Share,Paid Ads,2023-03-04,2024-10-26,21150.4,3788.8,2203.2,3319.888,9403.536,Suceava,25-34,Male,602,1.832,0.179,0.582,1.507
CMP660,Deal of the Day,Social Media,2022-12-05,2024-08-23,54136.0,47766.4,18793.6,4852.688,6072.096,Bacău,25-34,Female,627,0.251,0.882,0.393,0.258
CMP661,Deal of the Day,Paid Ads,2022-08-26,2024-05-10,34953.6,12203.2,6764.8,4089.984,11009.008,Bacău,55+,Female,623,1.692,0.349,0.554,0.605
CMP662,Flash Sale Frenzy,Influencer Marketing,2022-06-16,2024-02-17,7448.0,3713.6,1654.4,3739.296,7828.688,Suceava,55+,Male,611,1.094,0.499,0.445,2.26
CMP663,Flash Sale Frenzy,Social Media,2022-08-21,2024-05-08,34537.6,31222.4,1366.4,4968.384,19810.592,Târgu Mureș,55+,Male,626,2.987,0.904,0.044,3.636
CMP664,Wishlist Wonders,Email,2022-12-21,2024-08-20,19566.4,2680.0,905.6,7401.456,28543.984,Suceava,18-24,Female,608,2.857,0.137,0.338,8.173
CMP665,Shop & Share,Social Media,2022-05-16,2024-01-16,49388.8,10993.6,3665.6,3129.376,6969.536,Galați,55+,Male,610,1.227,0.223,0.333,0.854
CMP666,Flash Sale Frenzy,Paid Ads,2022-05-11,2024-01-25,32315.2,11976.0,4345.6,3799.424,11068.448,Galați,35-44,Female,624,1.913,0.371,0.363,0.874
CMP667,Shop & Share,Influencer Marketing,2022-06-08,2024-02-27,63393.6,39188.8,14435.2,377.328,840.48,Baia Mare,55+,Female,629,1.227,0.618,0.368,0.026
CMP668,Wishlist Wonders,Social Media,2022-09-11,2024-05-09,38331.2,27116.8,17382.4,791.696,1704.48,Bacău,55+,Male,606,1.153,0.707,0.641,0.046
CMP669,Deal of the Day,Social Media,2022-05-28,2024-01-19,62363.2,52862.4,31248.0,1642.128,2115.696,Târgu Mureș,18-24,Male,601,0.288,0.848,0.591,0.053
CMP670,Flash Sale Frenzy,Email,2023-02-06,2024-10-02,24488.0,17064.0,4081.6,3132.88,8485.808,Bacău,45-54,Male,604,1.709,0.697,0.239,0.768
CMP671,Flash Sale Frenzy,Social Media,2022-10-17,2024-06-23,37521.6,8963.2,1848.0,5694.56,19232.416,Bacău,35-44,Male,615,2.377,0.239,0.206,3.081
CMP672,Deal of the Day,Influencer Marketing,2022-11-21,2024-08-08,25276.8,1628.8,832.0,7490.016,26603.824,Suceava,55+,Male,626,2.552,0.064,0.511,9.002
CMP673,Seasonal Steals,Paid Ads,2022-08-12,2024-04-13,24313.6,16984.0,2315.2,2787.392,10156.32,Baia Mare,45-54,Male,610,2.644,0.699,0.136,1.204
CMP674,Wishlist Wonders,Social Media,2022-12-12,2024-08-16,8166.4,5489.6,38.4,5244.336,14464.032,Galați,18-24,Female,613,1.758,0.672,0.007,136.571
CMP675,Cart to Couch,Influencer Marketing,2023-02-03,2024-09-30,20728.0,865.6,228.8,3053.712,4642.544,Bacău,25-34,Female,605,0.52,0.042,0.264,13.347
CMP676,Seasonal Steals,Email,2023-01-14,2024-09-12,37894.4,5422.4,3904.0,5093.024,13628.336,Suceava,35-44,Female,607,1.676,0.143,0.72,1.305
CMP677,Flash Sale Frenzy,Email,2022-10-01,2024-06-14,38384.0,5257.6,678.4,1725.152,4408.608,Suceava,18-24,Female,622,1.555,0.137,0.129,2.543
CMP678,Shop & Share,Influencer Marketing,2022-08-28,2024-05-02,56443.2,50526.4,12646.4,1853.776,3637.184,Târgu Mureș,35-44,Male,613,0.962,0.895,0.25,0.147
CMP679,Flash Sale Frenzy,Paid Ads,2022-10-12,2024-06-27,75171.2,46686.4,9260.8,4518.784,7788.304,Galați,18-24,Female,624,0.724,0.621,0.198,0.488
CMP680,Flash Sale Frenzy,Email,2022-08-05,2024-04-22,39497.6,19827.2,18955.2,5432.272,10544.432,Bacău,55+,Male,626,0.941,0.502,0.956,0.287
CMP681,Shop & Share,Influencer Marketing,2022-10-25,2024-07-03,32481.6,12680.0,4459.2,5403.024,12436.688,Galați,25-34,Male,617,1.302,0.39,0.352,1.212
CMP682,Shop & Share,Influencer Marketing,2022-11-05,2024-07-01,43793.6,34254.4,32907.2,6699.936,21416.576,Suceava,45-54,Male,604,2.197,0.782,0.961,0.204
CMP683,Shop & Share,Paid Ads,2022-08-13,2024-04-05,72291.2,61188.8,54300.8,6809.232,18899.36,Bacău,25-34,Male,601,1.776,0.846,0.887,0.125
CMP684,Wishlist Wonders,Influencer Marketing,2022-06-19,2024-03-01,2811.2,2388.8,1300.8,1930.608,7611.776,Târgu Mureș,25-34,Female,621,2.943,0.85,0.545,1.484
CMP685,Seasonal Steals,Influencer Marketing,2023-01-01,2024-09-09,13620.8,3747.2,1980.8,1858.416,3298.24,Târgu Mureș,25-34,Female,617,0.775,0.275,0.529,0.938
CMP686,Flash Sale Frenzy,Paid Ads,2022-09-22,2024-06-03,30872.0,22008.0,9499.2,1537.456,5888.272,Suceava,18-24,Male,620,2.83,0.713,0.432,0.162
CMP687,Wishlist Wonders,Social Media,2022-09-11,2024-05-30,13654.4,5564.8,3987.2,7366.192,25123.792,Bacău,45-54,Female,627,2.411,0.408,0.717,1.847
CMP688,Seasonal Steals,Social Media,2022-09-12,2024-05-15,38563.2,14676.8,12155.2,4094.048,9802.848,Bacău,45-54,Female,611,1.394,0.381,0.828,0.337
CMP689,Wishlist Wonders,Social Media,2022-08-29,2024-05-09,39614.4,1828.8,937.6,5578.4,13538.704,Suceava,45-54,Male,619,1.427,0.046,0.513,5.95
CMP690,Deal of the Day,Paid Ads,2022-08-30,2024-05-09,72331.2,976.0,968.0,7688.864,29328.896,Bacău,35-44,Male,618,2.814,0.013,0.992,7.943
CMP691,Flash Sale Frenzy,Influencer Marketing,2022-11-07,2024-07-03,18769.6,3457.6,580.8,5576.96,8043.184,Galați,25-34,Male,604,0.442,0.184,0.168,9.602
CMP692,Cart to Couch,Social Media,2022-07-04,2024-03-16,71667.2,64915.2,61804.8,6044.176,7626.464,Galați,35-44,Male,621,0.262,0.906,0.952,0.098
CMP693,Flash Sale Frenzy,Influencer Marketing,2022-12-13,2024-08-20,69164.8,16528.0,13206.4,2249.504,4321.552,Galați,25-34,Female,616,0.921,0.239,0.799,0.17
CMP694,Flash Sale Frenzy,Email,2022-12-01,2024-08-12,45580.8,33009.6,16236.8,2024.336,7244.624,Baia Mare,25-34,Female,620,2.579,0.724,0.492,0.125
CMP695,Shop & Share,Social Media,2022-10-24,2024-07-13,77334.4,66948.8,42627.2,2245.136,4110.56,Suceava,45-54,Female,628,0.831,0.866,0.637,0.053
CMP696,Flash Sale Frenzy,Paid Ads,2022-08-12,2024-04-04,62456.0,8467.2,963.2,1808.672,5600.784,Galați,18-24,Female,601,2.097,0.136,0.114,1.878
CMP697,Deal of the Day,Influencer Marketing,2022-08-02,2024-04-20,5286.4,2524.8,1747.2,4848.496,10990.704,Baia Mare,25-34,Male,627,1.267,0.478,0.692,2.775
CMP698,Shop & Share,Paid Ads,2022-07-18,2024-04-07,8780.8,8721.6,4145.6,6904.032,24939.168,Galați,18-24,Female,629,2.612,0.993,0.475,1.665
CMP699,Wishlist Wonders,Influencer Marketing,2022-11-26,2024-07-22,43384.0,36201.6,25153.6,4975.664,9126.24,Suceava,18-24,Male,604,0.834,0.834,0.695,0.198
CMP700,Cart to Couch,Social Media,2022-05-29,2024-02-01,27585.6,1219.2,214.4,7274.992,23478.464,Baia Mare,18-24,Female,613,2.227,0.044,0.176,33.932
CMP701,Flash Sale Frenzy,Email,2022-12-28,2024-08-24,23105.6,22436.8,14292.8,7796.48,27091.584,Baia Mare,35-44,Male,605,2.475,0.971,0.637,0.545
CMP702,Shop & Share,Social Media,2022-12-08,2024-08-17,3796.8,3737.6,174.4,1457.184,4379.472,Bacău,55+,Male,618,2.005,0.984,0.047,8.355
CMP703,Cart to Couch,Social Media,2022-09-18,2024-06-05,9123.2,3523.2,168.0,5098.496,10270.096,Bacău,18-24,Male,626,1.014,0.386,0.048,30.348
CMP704,Shop & Share,Email,2023-01-08,2024-09-15,34155.2,10380.8,4518.4,5995.344,13627.104,Galați,55+,Male,616,1.273,0.304,0.435,1.327
CMP705,Shop & Share,Influencer Marketing,2022-09-05,2024-05-03,57574.4,50769.6,40865.6,5792.08,15626.0,Suceava,45-54,Male,606,1.698,0.882,0.805,0.142
CMP706,Wishlist Wonders,Social Media,2022-11-24,2024-07-30,36195.2,24681.6,10238.4,4502.848,6460.624,Târgu Mureș,18-24,Male,614,0.435,0.682,0.415,0.44
CMP707,Flash Sale Frenzy,Email,2022-09-22,2024-06-07,41142.4,15064.0,13616.0,2293.408,3738.704,Baia Mare,55+,Male,624,0.63,0.366,0.904,0.168
CMP708,Seasonal Steals,Paid Ads,2022-06-08,2024-02-14,78433.6,44548.8,27342.4,3368.72,11349.68,Târgu Mureș,18-24,Male,616,2.369,0.568,0.614,0.123
CMP709,Seasonal Steals,Influencer Marketing,2022-11-28,2024-08-16,6785.6,4915.2,3579.2,3457.984,5472.48,Galați,18-24,Male,627,0.583,0.724,0.728,0.966
CMP710,Flash Sale Frenzy,Influencer Marketing,2022-12-09,2024-08-26,27177.6,17265.6,1470.4,3176.832,5303.248,Târgu Mureș,35-44,Male,626,0.669,0.635,0.085,2.161
CMP711,Flash Sale Frenzy,Paid Ads,2023-02-21,2024-10-19,28091.2,26657.6,10571.2,2399.264,4899.472,Suceava,35-44,Female,606,1.042,0.949,0.397,0.227
CMP712,Shop & Share,Social Media,2022-06-19,2024-02-14,57480.0,8856.0,121.6,7835.168,15062.496,Galați,45-54,Female,605,0.922,0.154,0.014,64.434
CMP713,Wishlist Wonders,Influencer Marketing,2023-01-25,2024-09-26,42059.2,20363.2,18462.4,2760.624,3680.384,Galați,25-34,Male,610,0.333,0.484,0.907,0.15
CMP714,Shop & Share,Paid Ads,2022-07-03,2024-03-17,34680.0,20190.4,5073.6,6217.44,11464.928,Bacău,25-34,Male,623,0.844,0.582,0.251,1.225
CMP715,Seasonal Steals,Social Media,2022-11-28,2024-08-16,11750.4,9566.4,7321.6,7606.944,19683.264,Baia Mare,18-24,Male,627,1.588,0.814,0.765,1.039
CMP716,Deal of the Day,Email,2023-02-09,2024-10-14,17462.4,1969.6,1107.2,6142.176,13403.36,Suceava,45-54,Male,613,1.182,0.113,0.562,5.547
CMP717,Deal of the Day,Paid Ads,2023-01-18,2024-09-28,43152.0,17740.8,6024.0,6685.376,17117.424,Târgu Mureș,25-34,Female,619,1.56,0.411,0.34,1.11
